"","C42_1","C42_2","C42_3","C42B_1","C42B_2","C42B_3","LNCAP_1","LNCAP_2","LNCAP_3","MR49F_1","MR49F_2","MR49F_3"
"ENSG00000169857",3.98040663159767,154.226516570249,73.2349936280063,7.07689014216511,4.76985707654598,2.8036089837772,79.4341056676329,5.61674985666219,4.49165206885595,4.74850448225584,68.246447916191,2.86864710936982
"ENSG00000169860",0.0121838685152644,1.00265465855363,0,4.09647615638577,3.01160093720321,9.22220833860676,0,0,0,0,0,0
"ENSG00000169871",9.78075822846137,305.436732235857,930.694710689247,22.3073002835934,15.4503586521748,95.5965441852905,26.0233584452564,43.887716172638,52.5326483863345,101.953184471964,6.97874173993736,8.66004070415837
"ENSG00000169884",2.0896533029249,86.6293624990333,98.5032078037511,174.51841858736,4.17082056690967,84.1761321055497,5.76938638884659,9.24020642746257,6.61853312359713,30.1863405657103,8.78226277253095,1.34218579310458
"ENSG00000169885",0.503405402498791,9.35811014650051,31.9016070728058,12.0082977525426,4.78131125241636,7.54813126706837,1.97398190477938,0.531502859195204,0.138948313031198,3.23761669244716,2.73383341144915,0.372680930023025
"ENSG00000169891",1.8027765549762,82.8360857728406,93.0210352265781,17.4453381142635,13.4770817492678,47.0643555404318,13.0029731112262,37.050879931907,25.1491475269365,49.7216592526064,46.3629311756742,6.27945177257064
"ENSG00000169895",13.1278821274232,1019.01873930172,757.353674776192,133.579259999479,134.971185534692,331.921578229229,192.547163971911,124.696037820807,18.041856720262,197.911940973023,47.3003913558932,64.8213501180978
"ENSG00000169902",3.87379529459179,94.3560699615122,253.881311243755,11.7999531948044,3.49268179707868,29.3708857614004,26.283195116082,40.2562340490535,3.83966958263631,18.2167691135134,86.8675566487967,1.35498900525962
"ENSG00000169905",38.6204334623836,1292.49898215705,1277.06511764393,77.2727420152501,18.6521213640409,114.97057750682,271.212253703054,118.622455025454,31.5923479446312,26.973875577527,246.077024899206,82.6040177507339
"ENSG00000169908",35.9539670128183,1083.56117677076,1082.26947359145,0.47172558628318,0.121401836357214,0.697741041515541,9.19938233719405,1.14257446524062,4.890534849411,67.5433827217425,13.1369541853926,1.41465460460142
"ENSG00000169914",21.6444683621026,83.0924813679207,220.948167504247,36.4736923123047,7.85828742005314,74.6542289033476,22.4291405489996,11.512294314682,13.4980717843327,22.3418245353801,6.83512526796408,16.628789555297
"ENSG00000169918",0.0963417773250336,5.00334601892107,7.38774058528134,0.613418811296469,0.624883498369562,3.86564577023553,0.760778534055166,0.0952306004840254,0.237022889844203,8.75748777465216,4.7498498300144,0.375627024331507
"ENSG00000169919",39.887332802416,370.040541249038,1240.15030876429,8.97040853452463,12.7343314535361,78.019190991741,156.422969418557,80.3334616783234,52.4043635306902,31.0295082177643,85.85640817792,8.88673324549178
"ENSG00000169925",5.24121146998383,194.732139163167,589.249267307283,43.5189694289504,16.1624528166427,2669.47000720827,91.962677034125,22.7123719149089,91.1463899352641,100.926258762133,228.721966471337,6.35535183756281
"ENSG00000169926",4.4002660985583,189.835948686153,597.692044770503,100.017507215433,24.982473397524,39.4930982561029,160.185049088204,24.8204850140873,9.30144991189581,37.323536252256,14.4403996334197,5.56878377638457
"ENSG00000169951",1.72613999856642,85.0328277734903,38.0160817617602,1.74063073176858,6.2531114509084,28.0259318342076,31.7683767902371,6.76441714815655,3.9869976407886,33.0437167579659,9.91931829531842,5.50140003008063
"ENSG00000169955",2.37837576380592,219.609482036101,204.534875061075,435.382589181027,16.6237688045787,71.2075177933514,18.1318883949814,7.5033255200448,2.43821053636496,27.3087363172503,258.287366701539,3.60868735945991
"ENSG00000169957",11.0675825531257,182.187628588976,328.431690679643,37.7660542067306,17.8883704150109,47.0883460242123,53.622650352789,20.0243213034168,7.85314195757778,15.4967309856053,7.00996937664464,5.28627412727739
"ENSG00000169964",8.48703505477303,91.3984137632376,360.550712093436,11.8443878602086,5.52985012192391,38.0599074291708,5.82222676622069,9.72619980989036,3.51024102259116,24.5347164858459,46.0649696149844,7.60957746791578
"ENSG00000169967",7.54763516517834,123.761758947127,1090.89625925051,47.6219756099188,25.0779662269695,50.0284583281678,187.577345647398,91.7593154049034,6.74126749106512,33.5997186547411,38.1926403496532,31.0181340464669
"ENSG00000169972",3.23925054242479,16.1553052401224,91.8289250320017,35.3087890200682,8.14597524722389,36.6052987222303,15.5862496782734,7.10305543947595,56.7740431860636,33.5458865036783,5.12777428295452,3.38483269932139
