"index","kidneySRR8374780","kidneySRR8374781","liverSRR8374774","liverSRR8374775","lungSRR8374778","lungSRR8374779","sIntestineSRR8374776","sIntestineSRR8374777"
"ENSMUSG00000021340",0.312770672079586,0.539085164029592,25.0110405290231,23.1631042481198,0.927191790678355,1.04443000064998,0.993805409484972,1.4090767009382
"ENSMUSG00000021356",0.0600751337445914,0.194643329730401,0,0.178271298740611,7.77046367171965,6.25731807362496,2.03837102067814,2.59370124943245
"ENSMUSG00000021357",2.98185824854338,3.75646763592054,1.43026167647544,2.07094470598307,7.26611419770295,10.1459102185209,3.10678500977371,3.94436260885832
"ENSMUSG00000021359",1.11138997427494,0.423635482354402,0.712336847846468,0.690801282619869,0.923621004907246,0.126410466133837,0,0.0259370124943245
"ENSMUSG00000021360",0.804149245416584,1.87894377916929,0.256838934902206,0.650806542768032,1.08903478196339,0.835060260504177,0.918977829890408,0.432854933233889
"ENSMUSG00000021361",111.66412902602,97.4727520836249,102.182033468015,101.248954941638,68.0720367572558,74.1680389800916,123.04316624342,160.56151508497
"ENSMUSG00000021363",0.0290979037885009,0.0665485821841365,0,0.0143912041906813,3.18989780895455,2.52055218185572,0.0723298462984818,0.0167504178424227
"ENSMUSG00000021364",3.28637565511236,5.19476435229173,87.9001465012922,91.7646172466811,0.148934874270217,0.15627597464806,0.0830753696063651,0.0641296884819328
"ENSMUSG00000021365",4.57344568604508,6.8586974626863,0.7303612641136,0.531210584800066,16.304724780207,23.4754406339697,6.71769119536539,6.18294281689125
"ENSMUSG00000021366",0.451615496630479,1.78789306648042,0.626315824724057,0.952216462176439,3.95097267655959,5.07656046793107,2.05612880566096,2.03875690409848
"ENSMUSG00000021367",1.2393340003495,1.25974588983504,0.604745652172395,0.510790192686546,43.5850006742894,33.4307296496162,1.8997422295118,1.48631571130987
"ENSMUSG00000021368",3.33389124673434,3.16658416061268,2.08017842033125,2.18948535365359,2.02152746340597,2.81757811021054,0.869475614999424,2.04502627334951
"ENSMUSG00000021371",26.6096738827397,32.1227301791504,6.7090615976372,5.80568348686903,7.66587330311335,7.71891452436431,13.099609807088,10.3518150397925
"ENSMUSG00000021373",0.0885274046494745,0.229462910716075,0,0.0262702626149681,3.33755210792463,2.77557065408381,2.61426742566527,3.08826313975161
"ENSMUSG00000021374",5.55137855980505,4.55211565010337,6.83921052371092,7.25584129293058,13.9454576287955,10.8200567397948,4.47629081448052,3.93269351294699
"ENSMUSG00000021375",1.84684090969223,3.44703494307383,1.31049144921836,1.63333588931232,11.4330608820184,10.4523604348281,7.84275007686401,6.41030668173295
"ENSMUSG00000021376",37.0385389155692,35.4937339028576,15.1769150026778,14.9554707215341,1.57748809387947,1.17830896474184,3.84777495435369,5.04255816130153
"ENSMUSG00000021377",13.6176606170794,18.0838302346574,9.17872887595812,11.5261210249479,34.8347214389248,29.505725873075,22.5513242251893,18.2069521351368
"ENSMUSG00000021379",8.7430897637456,7.01535515972648,0.302467096647721,0.227088640614502,2.66001013167883,3.09975770914353,1.62641241915252,2.08149073846698
"ENSMUSG00000021384",26.5789162749141,35.1625683417096,0.227978665843629,0.0770236321576681,2.98426220048106,3.71393682154441,0.696814062443802,0.493077509642722
"ENSMUSG00000021385",2.43881913268252,2.87020167155789,1.52623481990923,2.03544235135763,3.26047449861689,4.74689486065113,2.95535769417303,4.18544781396977
"ENSMUSG00000021391",0.344635390892822,0.722517576100053,0.302703030420457,0.383510998416876,5.45215490200902,5.13671936560135,2.14168562050731,2.18231028838752
"ENSMUSG00000021392",1.67486381899207,2.67763808382625,1.39966868830387,2.19553495012131,3.35870587775396,3.04523329333247,1.61276470535594,1.48834407193611
"ENSMUSG00000021395",8.49658790624226,12.7800632380952,10.9281761004617,11.6593709789936,16.8964595066913,17.6546598027057,13.5023517466979,10.7152326114753
