"","C42_1","C42_2","C42_3","C42B_1","C42B_2","C42B_3","LNCAP_1","LNCAP_2","LNCAP_3","MR49F_1","MR49F_2","MR49F_3"
"ENSG00000198723",0.318460299192182,0.567977783458124,1.62140181162115,1.69455922890991,20.1523335758592,0.919600888309935,1.57866933766405,0.575286496366612,3.17480659835621,11.7941750939147,0.77054193241061,1.43759974752154
"ENSG00000198728",9.73098915251073,139.121378372267,411.203535269217,8.15539164242426,829.613631204542,85.756768377483,378.860613144789,17.4269169014788,524.505595116913,944.812730072374,56.6103912909239,72.8250952792569
"ENSG00000198729",3.40845955920239,18.0038184852589,27.0990657911296,13.5931927983815,142.133223279148,36.1305611284265,15.97907601994,2.24327378009556,36.6416421273067,36.9526476626676,4.09941436794989,0.791170049899681
"ENSG00000198730",85.7123348633605,243.301968267049,373.146626786114,61.2900373462406,777.621436452858,332.79795978626,75.7239028321563,69.3337959820115,463.770893052835,1209.52472661234,114.585945721858,72.0755907492019
"ENSG00000198734",0.202561203067897,1.02950105802596,0.423749648665194,0,4.38006851399531,5.70018952560154,59.9875037372428,3.2069617854656,181.905951690432,122.60482884513,8.46833167477687,2.99272520959523
"ENSG00000198736",2.76911221066485,35.5472202460531,88.2307304185028,2.4101679907678,203.63814535267,33.8013407805193,220.449565142007,11.0899890179096,98.8575799065712,148.120963679458,12.6793918778416,5.98197578521758
"ENSG00000198740",6.7123356443844,132.234165113594,693.578469065236,16.121355844075,1031.28099133723,70.2774401028818,64.1420616022713,12.8988561455606,952.655411883223,1363.4991441906,364.274875876728,101.216933183264
"ENSG00000198742",5.75086571136878,89.8772402346768,16.6518261122066,5.4437974387295,335.709737226874,35.5118871365014,91.8406321104165,7.0774352078958,98.1762823320428,384.628863062723,17.4335695598219,3.50032403046476
"ENSG00000198743",14.0479749885721,142.093737415188,78.487875467563,203.809259986165,2112.51399678964,393.927711824001,644.883891811158,15.5618985837331,394.354907657454,1010.13640804351,108.802549432424,41.4108447286894
"ENSG00000198744",1128.21574265721,3238.37646311665,5252.08854116726,6833.75737053372,82809.2069086175,27226.1960387712,9827.87738222446,608.931470858506,52008.4370857046,67750.9012700694,23681.6784972521,1153.60961882588
"ENSG00000198746",2.93910673069455,2.75090313484697,24.8790651219868,16.051414132935,150.549786125536,19.051153663022,4.71602951128102,7.045962567376,92.8924893593113,115.059916300814,4.70902366726764,3.17926720593929
"ENSG00000198752",25.6709292015549,160.897695679219,313.647800296496,7.90677314192387,547.669300708643,450.60764729034,767.066144880739,32.0434444470497,1501.21460285663,2348.8403226096,247.354084481131,22.6152313086821
"ENSG00000198753",3.01517523412463,8.76329255649786,53.4731699506078,39.2817001952579,352.615982986501,33.1777575390251,56.632106954429,6.03832124837785,181.953884747531,410.547783361702,13.9612755644969,16.7648921286585
"ENSG00000198755",46.0903699981347,121.137913016149,63.8576950685063,96.3728091106413,3932.19298970931,686.787976625635,540.758564308137,120.144400360533,982.265249852397,3246.40875245601,716.031356633928,45.3503946479994
"ENSG00000198756",1.03882854370087,5.80711994550665,10.3288976862141,10.1929397884157,41.2210128863117,13.4141212197917,2.46989596097688,0.54356375895854,4.43257239358128,0,0.639102280601572,0
"ENSG00000198780",1.57016517314292,18.8727104292301,81.2276452168496,6.05393654405104,342.514405304729,144.707600227621,52.735312760985,44.761703673448,169.860551971312,673.000658629998,870.188938555019,126.613137701456
"ENSG00000198783",4.42067531223649,24.0122055728271,56.2582308855353,1.71848627411502,187.8460475729,28.9244731601898,66.4764035055437,2.20707397977128,241.098797482645,206.952537868394,4.80181041437021,8.22898400142236
"ENSG00000198785",8.78609218307001,22.5900113339901,76.3560289156276,0,1.1746547378442,0,1.38844236424677,0.277630350303508,8.36032404233802,978.009288556923,158.614712138435,20.3365045545964
"ENSG00000198791",78.4939421294674,1441.64673437738,395.525857182329,12.3123602934747,1263.40642914798,225.719815244815,389.35178465373,18.0193904387296,1978.69127042857,1687.07580676718,246.174536976988,13.2951890210206
"ENSG00000198792",10.7488365732293,45.550492993521,80.4298695113285,17.7728496949705,713.380654655463,178.747132123056,101.28763803822,20.8277595001572,643.561207874482,568.201729524477,37.4526477819094,7.61174538807805
"ENSG00000198793",8.65942817138256,243.928852214914,140.734524186105,18.0817781531541,622.413461418491,250.444497241855,68.4898045165983,53.7089441127326,1561.78443258202,698.330516102835,747.731915462712,50.9881845722807
"ENSG00000198794",3.3807317053721,8.28422865427914,7.61681781273192,3.82441703527054,139.237091770325,18.862870673639,39.9940673153433,4.86790043612908,129.539086809853,231.147153282886,289.360140056488,2.52028233445709
"ENSG00000198796",18.4864171372524,24.0393558216784,11.3973262875494,0.0748032923208207,0,0.258900063133557,6.59491451118827,0.163116501206732,3.53253128549494,5.49918717614187,1.14404985153035,0.160126148096836
"ENSG00000198799",3.74913819622016,39.780063373619,173.394617266309,16.7250537101516,606.209669380902,159.867220187109,15.5283573180687,5.89859331383475,517.844330169616,352.111930195101,38.0315670900204,4.66766787041127
"ENSG00000198805",19.8821775230497,185.510771727687,171.655436666598,12.7775548902775,404.385769935623,160.629192350122,63.3871906036157,57.7540753797516,1368.70447893134,1482.29408122069,289.510431869993,34.1040800254722
"ENSG00000198807",1.30015399200273,49.9362668121539,11.0972156407756,2.88180409207109,176.529099335177,7.6631864352872,48.0220045081574,3.9513743831389,63.5474765482297,146.90685741979,26.4420839789438,5.23261795710216
"ENSG00000198814",5.375917629854,26.7982245104333,15.4555800331066,1.1570267998744,70.58804859823,24.1153366945507,122.59946076299,1.65093053640678,33.0347150609101,119.56055928537,321.535513431296,3.11682610153348
"ENSG00000198815",17.8123929852355,392.627768352441,208.303676163526,36.0717163863399,1200.3434489335,317.247857818695,426.451616764209,31.7294473016869,1015.76197795952,941.17517249439,110.875547842684,35.1227377558008
"ENSG00000198816",2.09650371680175,11.5622410692967,70.1835355601727,1.69919197774954,98.3383523894345,4.65050875630021,29.0408453791974,6.07436533008268,165.369046991301,161.233311283869,34.1913341855568,5.46106555466183
"ENSG00000198818",14.5951077234686,14.8183430787266,132.506515137606,4.67711927418386,520.470851599938,183.475232200793,14.5040439943071,11.3222229469539,262.60467710627,514.107886271956,575.45505759516,7.05645825266804
"ENSG00000198824",21.4952485744733,181.15363661348,19.2221212413788,8.56450264922354,450.975289548811,17.8924648252622,93.4138201338645,12.1824737233505,817.45390636194,135.6603994355,8.3254342223523,11.4122487468847
"ENSG00000198825",4.86976306581492,84.3717951900921,15.4875525522765,20.5144197560535,354.699665937267,29.326713480521,89.2503176719209,4.2105943958638,225.415671821153,383.504217264294,28.6065564732323,17.2904086099583
"ENSG00000198826",94.0407420206271,226.572520421121,78.5387183649552,12.700409068371,1421.33223279148,437.098444758114,253.411325596228,119.114184295249,1718.32945880716,479.034581273473,28.6685810808913,54.433113964968
"ENSG00000198830",24.7945811182257,104.095831966691,416.782226557333,9.19113369646603,625.53109310619,197.472690430731,209.14501891111,145.959857086998,254.206445324039,776.765496725769,146.655806217733,24.9006884674632
"ENSG00000198832",39.3716102623356,103.119175268169,33.6465946613711,8.41786463053336,482.10199492698,86.8120327547405,26.8077299257099,1.08404423549283,148.319370053439,140.103280832596,226.585428928094,7.65670769483873
"ENSG00000198833",34.0113690103757,79.4854480568387,84.4313209746438,3.52501263656594,392.209940343908,55.2801859458212,33.7944376103947,17.2415385357482,560.876684378831,481.647702625587,1025.46091263458,20.441000579112
"ENSG00000198836",39.9488847056668,92.4325250290071,65.3828773657222,160.817516979956,779.403906723657,526.136931971775,415.313005838263,13.8593881393229,648.154792513129,1954.26315536723,93.7137972941857,41.7597229866484
"ENSG00000198837",14.7815374215307,156.628981304056,78.7919057226758,35.323678790326,488.042857003675,83.5957770189876,82.0325035959952,28.2285503470971,574.727038062025,708.085815442267,141.500288269381,24.5105750537093
"ENSG00000198839",2.95884870589775,4.54572925273543,8.70243609701338,3.20511328902405,250.748080672484,15.9588223231751,132.557781674884,2.91010099677734,171.255063918111,230.915177645183,227.639314644039,7.06613454781821
